run,time,repetition,Module,queueLength:max
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[7].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[8].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[9].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[10].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[11].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[12].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[13].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[14].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[15].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[16].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[17].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[18].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[19].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[20].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[21].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[22].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[23].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[24].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[6].ppp[25].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[1].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[2].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[3].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[4].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[5].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[6].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[7].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[8].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[9].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[10].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[11].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[12].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[13].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[14].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[15].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[16].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[17].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[18].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[19].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[20].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[21].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[22].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[23].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[24].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[7].ppp[25].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[1].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[2].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[3].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[4].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[5].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[6].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[7].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[8].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[9].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[10].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[11].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[12].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[13].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[14].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[15].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[16].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[17].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[18].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[19].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[20].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[21].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[22].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[23].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[24].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[8].ppp[25].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[1].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[2].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[3].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[4].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[5].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[6].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[7].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[8].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[9].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[10].ppp.queue,4
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[11].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[12].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[13].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[14].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[15].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[16].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[17].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[18].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[19].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[20].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[21].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[22].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[23].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[24].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[9].ppp[25].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[1].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[2].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[3].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[4].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[5].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[6].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[7].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[8].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[9].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[10].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[11].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[12].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[13].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[14].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[15].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[16].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[17].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[18].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[19].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[20].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[21].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[22].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[23].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[24].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[10].ppp[25].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[1].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[2].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[3].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[4].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[5].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[6].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[7].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[8].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[9].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[10].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[11].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[12].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[13].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[14].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[15].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[16].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[17].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[18].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[19].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[20].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[21].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[22].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[23].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[24].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[11].ppp[25].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[1].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[2].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[3].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[4].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[5].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[6].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[7].ppp.queue,3
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[8].ppp.queue,13
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[9].ppp.queue,2
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[10].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[11].ppp.queue,1
NO_VOIP_DSL_rpt03_scenario_02-0-20200704-04:41:25-24420,1000,0,Exercise7.accessRouter[12].ppp[12].ppp.queue,2
